iso_code;continent;location;date;total_cases;new_cases;total_deaths;new_deaths;total_cases_per_million;new_cases_per_million;total_deaths_per_million;new_deaths_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;total_tests;new_tests;total_tests_per_thousand;new_tests_per_thousand;positive_rate;tests_per_case;tests_units;total_vaccinations;people_vaccinated;people_fully_vaccinated;total_boosters;new_vaccinations;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;total_boosters_per_hundred;stringency_index;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;population;excess_mortality_cumulative_absolute;excess_mortality_cumulative;excess_mortality;excess_mortality_cumulative_per_million
BRA;South America;Brazil;23/10/2021 00:00;216973410;168530;6046790;4510;100770925;78272;2808365;2095;93;;;;;;;;;;;;;;;tests performed;268638494.0;157810514.0;109422127.0;6234557.0;674468.0;124.77;73.29;50.82;2.9;4575;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;24/10/2021 00:00;217118430;145020;6051390;4600;100838278;67353;2810502;2136;93;;;;;;;;;;;;;;;tests performed;269442502.0;157986323.0;109945760.0;6340977.0;804008.0;125.14;73.38;51.06;2.94;4573;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;25/10/2021 00:00;217235590;117160;6054570;3180;100892692;54414;2811979;1477;94;;;;;;;;;;;;;;;tests performed;271861944.0;158281322.0;111550520.0;6864893.0;2419442.0;126.26;73.51;51.81;3.19;4566;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;26/10/2021 00:00;217297630;62040;6056440;1870;100921506;28814;2812847;869;94;;;;;;;;;;;;;;;tests performed;273720279.0;158619663.0;112584033.0;7348675.0;1858335.0;127.13;73.67;52.29;3.41;4562;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;27/10/2021 00:00;217355600;57970;6058040;1600;100948429;26924;281359;743;94;;;;;;;;;;;;;;;tests performed;275436454.0;158890656.0;113647161.0;7732904.0;1716175.0;127.92;73.8;52.78;3.59;4557;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;28/10/2021 00:00;217489840;134240;6062460;4420;101010775;62346;2815643;2053;94;;;;;;;;;;;;;;;tests performed;277057532.0;159171324.0;114610870.0;8109625.0;1621078.0;128.68;73.93;53.23;3.77;4553;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;29/10/2021 00:00;217661680;171840;6066790;4330;101090585;79809;2817654;2011;94;;;;;;;;;64750853.0;;302114;;;;tests performed;278686713.0;159412919.0;115562494.0;8548187.0;1629181.0;129.43;74.04;53.67;3.97;4549;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;30/10/2021 00:00;217814360;152680;6070680;3890;101161495;70911;2819461;1807;94;;;;;;;;;;;;;;;tests performed;279265141.0;159518249.0;115897379.0;8687173.0;578428.0;129.7;74.09;53.83;4.03;4548;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;31/10/2021 00:00;217934010;119650;6074620;3940;101217065;5557;2821291;183;94;;;;;;;;;;;;;;;tests performed;279666131.0;159589151.0;116117550.0;8798263.0;400990.0;129.89;74.12;53.93;4.09;4547;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;636740.06;25.23;9.65;2970892
BRA;South America;Brazil;01/11/2021 00:00;218040940;106930;6076940;2320;101266728;49662;2822368;1077;94;;;;;;;;;;;;;;;tests performed;279959241.0;159631476.0;116288959.0;8877862.0;293110.0;130.02;74.14;54.01;4.12;4546;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;02/11/2021 00:00;218108550;67610;6078240;1300;101298129;31401;2822972;604;94;;;;;;;;;;;;;;;tests performed;280181200.0;159667965.0;116399784.0;8952577.0;221959.0;130.13;74.16;54.06;4.16;4545;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;03/11/2021 00:00;218146930;38380;6079220;980;101315954;17825;2823427;455;95;;;;;;;;;;;;;;;tests performed;281228625.0;159792323.0;117020085.0;9256939.0;1047425.0;130.61;74.21;54.35;4.3;4543;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;04/11/2021 00:00;218211240;64310;6080710;1490;101345822;29868;2824119;692;95;;;;;;;;;;;;;;;tests performed;282661800.0;160056071.0;117929773.0;9518430.0;1433175.0;131.28;74.34;54.77;4.42;4539;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;05/11/2021 00:00;218357850;146610;6082350;1640;101413913;68091;2824881;762;95;;;;;;;;;;;;;;;tests performed;284683953.0;160333906.0;119243098.0;9942921.0;2022153.0;132.22;74.47;55.38;4.62;4533;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;06/11/2021 00:00;218491370;133520;6086710;4360;101475925;62012;2826906;2025;95;;;;;;;;;;;;;;;tests performed;285378181.0;160423951.0;119655284.0;10135262.0;694228.0;132.54;74.51;55.57;4.71;4531;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;07/11/2021 00:00;218624580;133210;6090600;3890;101537793;61868;2828712;1807;96;;;;;;;;;;;;;;;tests performed;285943124.0;160707880.0;119901571.0;10172914.0;564943.0;132.8;74.64;55.69;4.72;453;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;08/11/2021 00:00;218743240;118660;6093880;3280;101592903;5511;2830236;1523;96;;;;;;;;;64755932.0;;302137;;;;tests performed;287531811.0;160971992.0;120880423.0;10547189.0;1588687.0;133.54;74.76;56.14;4.9;4526;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;09/11/2021 00:00;218804390;61150;6094470;590;101621304;284;283051;274;96;;;;;;;;;;;;;;;tests performed;288956195.0;161179478.0;121738604.0;10886116.0;1424384.0;134.2;74.86;56.54;5.06;4522;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;10/11/2021 00:00;218860770;56380;6095730;1260;101647489;26185;2831095;585;96;;;;;;;;;;;;;;;tests performed;290429521.0;161412780.0;122635903.0;11230958.0;1473326.0;134.89;74.97;56.96;5.22;4519;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;11/11/2021 00:00;218970250;109480;6097560;1830;101698336;50847;2831945;85;96;;;;;;;;;;;;;;;tests performed;292021210.0;161690791.0;123598784.0;11584564.0;1591689.0;135.63;75.1;57.4;5.38;4514;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;12/11/2021 00:00;219092980;122730;6100360;2800;101755336;57001;2833245;13;95;;;;;;;;;;;;;;;tests performed;293253508.0;161743151.0;124416550.0;11947900.0;1232298.0;136.2;75.12;57.78;5.55;4511;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;13/11/2021 00:00;219245980;153000;6102240;1880;101826395;71059;2834119;873;95;;;;;;;;;;;;;;;tests performed;293936446.0;161814220.0;124872035.0;12105575.0;682938.0;136.52;75.15;58.0;5.62;4509;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;14/11/2021 00:00;219391960;145980;6104910;2670;101894194;67799;2835359;124;95;;;;;;;;;;;;;;;tests performed;294339583.0;161908494.0;125123667.0;12162832.0;403137.0;136.7;75.2;58.11;5.65;4508;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;15/11/2021 00:00;219538380;146420;6112220;7310;101962197;68003;2838754;3395;95;;;;;;;;;;;;;;;tests performed;294928227.0;161973124.0;125467475.0;12343281.0;588644.0;136.98;75.23;58.27;5.73;4506;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;16/11/2021 00:00;219579670;41290;6112830;610;101981374;19177;2839037;283;95;;;;;;;;;;;;;;;tests performed;295624622.0;162028086.0;125915845.0;12537109.0;696395.0;137.3;75.25;58.48;5.82;4504;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;17/11/2021 00:00;219607660;27990;6113460;630;101994374;130;283933;293;95;;;;;;;;;;;;;;;tests performed;297253230.0;162257537.0;126961439.0;12891623.0;1628608.0;138.06;75.36;58.97;5.99;450;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;18/11/2021 00:00;219656840;49180;6114780;1320;102017215;22841;2839943;613;95;;;;;;;;;;;;;;;tests performed;298447729.0;162397679.0;127639599.0;13268488.0;1194499.0;138.61;75.42;59.28;6.16;4497;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;19/11/2021 00:00;219776610;119770;6118510;3730;102072841;55626;2841675;1732;95;;;;;;;;;;;;;;;tests performed;299734733.0;162554502.0;128377050.0;13665714.0;1287004.0;139.21;75.5;59.62;6.35;4494;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;20/11/2021 00:00;219899620;123010;6121440;2930;102129971;57131;2843036;1361;96;;;;;;;;;;;;;;;tests performed;300573489.0;162688776.0;128851409.0;13896415.0;838756.0;139.6;75.56;59.84;6.45;4492;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;21/11/2021 00:00;220033170;133550;6123700;2260;102191997;62026;2844085;105;96;;;;;;;;;;;;;;;tests performed;301182753.0;162812584.0;129200205.0;14033709.0;609264.0;139.88;75.62;60.01;6.52;449;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;22/11/2021 00:00;220121500;88330;6125870;2170;102233021;41024;2845093;1008;96;;;;;;;;;65182444.0;;304127;;;;tests performed;302331069.0;162957786.0;129832016.0;14406374.0;1148316.0;140.41;75.68;60.3;6.69;4488;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;23/11/2021 00:00;220172760;51260;6126590;720;102256828;23807;2845428;334;96;;;;;;;;;;;;;;;tests performed;303515430.0;163108526.0;130530871.0;14741803.0;1184361.0;140.96;75.75;60.62;6.85;4485;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;24/11/2021 00:00;220198700;25940;6127820;1230;102268876;12048;2845999;571;96;;;;;;;;;65191446.0;;304169;;;;tests performed;304659197.0;163216460.0;131215922.0;15093083.0;1143767.0;141.5;75.8;60.94;7.01;4482;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;25/11/2021 00:00;220301820;103120;6130660;2840;102316769;47893;2847318;1319;96;;;;;;;;;;;;;;;tests performed;305503188.0;163342820.0;131709249.0;15316348.0;843991.0;141.89;75.86;61.17;7.11;448;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;26/11/2021 00:00;220431120;129300;6133390;2730;102376821;60052;2848586;1268;96;;;;;;;;;;;;;;;tests performed;306741882.0;163546806.0;132395866.0;15662595.0;1238694.0;142.46;75.96;61.49;7.27;4477;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;27/11/2021 00:00;220552380;121260;6136420;3030;102433139;56318;2849993;1407;96;;;;;;;;;;;;;;;tests performed;307205318.0;163607249.0;132667094.0;15794900.0;463436.0;142.68;75.99;61.62;7.34;4475;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;28/11/2021 00:00;220676300;123920;6139570;3150;102490692;57553;2851456;1463;96;;;;;;;;;;;;;;;tests performed;307583387.0;163684746.0;132895365.0;15889956.0;378069.0;142.85;76.02;61.72;7.38;4474;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;29/11/2021 00:00;220768630;92330;6141860;2290;102533574;42882;285252;1064;96;;;;;;;;;;;;;;;tests performed;307817825.0;163706613.0;133029594.0;15967140.0;234438.0;142.96;76.03;61.78;7.42;503;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;30/11/2021 00:00;220809060;40430;6142780;920;102552351;18777;2852947;427;96;;;;;;;;;;;;;;;tests performed;309486607.0;163926497.0;133911230.0;16537956.0;1668782.0;143.74;76.13;62.19;7.68;5026;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;648359.94;24.64;10.73;3025108
BRA;South America;Brazil;01/12/2021 00:00;220847490;38430;6143760;980;102570199;17848;2853402;455;96;;;;;;;;;65380088.0;;305049;;;;tests performed;310770495.0;164159539.0;134636857.0;16866381.0;1283888.0;144.33;76.24;62.53;7.83;5023;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;02/12/2021 00:00;220944590;97100;6146810;3050;102615296;45097;2854819;1417;96;;;;;;;;;;;;;;;tests performed;311950389.0;164290464.0;135324508.0;17229559.0;1179894.0;144.88;76.3;62.85;8.0;502;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;03/12/2021 00:00;221058720;114130;6149640;2830;102668303;53006;2856133;1314;96;;;;;;;;;;;;;;;tests performed;313665030.0;164457496.0;136438552.0;17665501.0;1714641.0;145.68;76.38;63.37;8.2;5015;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;04/12/2021 00:00;221187820;129100;6151790;2150;102728262;59959;2857132;999;96;;;;;;;;;;;;;;;tests performed;314450780.0;164543599.0;136830588.0;17974402.0;785750.0;146.04;76.42;63.55;8.35;5014;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;05/12/2021 00:00;221294090;106270;6154000;2210;102777618;49356;2858158;1026;96;;;;;;;;;;;;;;;tests performed;314612221.0;164589731.0;136905306.0;18014777.0;161441.0;146.12;76.44;63.58;8.37;5013;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;06/12/2021 00:00;221382470;88380;6155700;1700;102818665;41047;2858947;79;96;;;;;;;;;;;;;;;tests performed;315518302.0;164604790.0;137355248.0;18457123.0;906081.0;146.54;76.45;63.79;8.57;5011;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;07/12/2021 00:00;221430910;48440;6156360;660;102841162;22497;2859254;307;95;;;;;;;;;;;;;;;tests performed;316677030.0;164711745.0;137905915.0;18958874.0;1158728.0;147.08;76.5;64.05;8.81;5009;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;08/12/2021 00:00;221474760;43850;6157440;1080;102861528;20366;2859756;502;95;;;;;;;;;;;;;;;tests performed;317474217.0;164800426.0;138249795.0;19322836.0;797187.0;147.45;76.54;64.21;8.97;5007;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;09/12/2021 00:00;221577260;102500;6160180;2740;102909133;47605;2861028;1273;95;;;;;;;;;;;;;;;tests performed;318799260.0;164914808.0;138924356.0;19859727.0;1325043.0;148.06;76.59;64.52;9.22;5005;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;10/12/2021 00:00;221677810;100550;6162510;2330;102955832;46699;286211;1082;95;;;;;;;;;;;;;;;tests performed;319739095.0;;139320682.0;20304256.0;939835.0;148.5;;64.71;9.43;5003;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;11/12/2021 00:00;221770590;92780;6164570;2060;102998923;43091;2863067;957;95;;;;;;;;;;;;;;;tests performed;319980117.0;;139389518.0;20456996.0;241022.0;148.61;;64.74;9.5;6157;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;12/12/2021 00:00;221848240;77650;6166910;2340;103034987;36064;2864154;1087;96;;;;;;;;;;;;;;;tests performed;320112450.0;;139421689.0;20544800.0;132333.0;148.67;;64.75;9.54;6157;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;13/12/2021 00:00;221881790;33550;6167440;530;103050569;15582;28644;246;97;;;;;;;;;;;;;;;tests performed;320737938.0;;139783903.0;20966748.0;625488.0;148.96;;64.92;9.74;6157;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;14/12/2021 00:00;221898670;16880;6168300;860;103058408;784;2864799;399;97;;;;;;;;;;;;;;;tests performed;321601407.0;164933940.0;140151965.0;21417495.0;863469.0;149.36;76.6;65.09;9.95;6157;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;15/12/2021 00:00;221919490;20820;6168780;480;103068078;967;2865022;223;99;;;;;;;;;;;;;;;tests performed;322902290.0;165135181.0;140902990.0;21767091.0;1300883.0;149.97;76.7;65.44;10.11;6157;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;16/12/2021 00:00;221957750;38260;6169700;920;103085847;17769;286545;427;10;;;;;;;;;;;;;;;tests performed;323831095.0;165279022.0;141175069.0;22280659.0;928805.0;150.4;76.76;65.57;10.35;6157;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;17/12/2021 00:00;222012210;54460;6172710;3010;103111141;25293;2866848;1398;102;;;;;;;;;;;;;;;tests performed;324589549.0;165393977.0;141411665.0;22689115.0;758454.0;150.75;76.82;65.68;10.54;6157;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;18/12/2021 00:00;222049410;37200;6173950;1240;103128418;17277;2867423;576;104;;;;;;;;;;;;;;;tests performed;324798686.0;165409165.0;141474540.0;22820476.0;209137.0;150.85;76.82;65.71;10.6;6157;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;19/12/2021 00:00;222090200;40790;6176010;2060;103147362;18944;286838;957;107;;;;;;;;;65497639.0;;305598;;;;tests performed;324846680.0;165417886.0;141488098.0;22846232.0;47994.0;150.87;76.83;65.71;10.61;6157;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;20/12/2021 00:00;222123430;33230;6177540;1530;103162796;15433;2869091;711;109;;;;;;;;;;;;;;;tests performed;325593485.0;165471288.0;141702263.0;23326643.0;746805.0;151.22;76.85;65.81;10.83;6157;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;21/12/2021 00:00;222137620;14190;6178030;490;103169386;659;2869318;228;112;;;;;;;;;;;;;;;tests performed;326335565.0;165554570.0;141915573.0;23775890.0;742080.0;151.56;76.89;65.91;11.04;6157;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;22/12/2021 00:00;222158560;20940;6178730;700;103179111;9725;2869644;325;115;;;;;;;;;;;;;;;tests performed;327562756.0;165836442.0;142378728.0;24268862.0;1227191.0;152.13;77.02;66.13;11.27;6157;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;23/12/2021 00:00;222194770;36210;6179480;750;103195929;16817;2869992;348;119;;;;;;;;;;;;;;;tests performed;328473878.0;165894312.0;;24687765.0;911122.0;152.56;77.05;;11.47;6157;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;24/12/2021 00:00;222229280;34510;6180910;1430;103211956;16028;2870656;664;123;;;;;;;;;;;;;;;tests performed;;;;;;;;;;6157;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;25/12/2021 00:00;222265730;36450;6182280;1370;103228885;16929;2871292;636;127;;;;;;;;;;;;;;;tests performed;;;;;;;;;;6157;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;26/12/2021 00:00;222307370;41640;6183920;1640;103248225;19339;2872054;762;132;;;;;;;;;;;;;;;tests performed;;;;;;;;;;6157;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;27/12/2021 00:00;222307370;0;6183920;0;103248225;0;2872054;0;135;;;;;;;;;;;;;;;tests performed;329011365.0;165952037.0;142764283.0;25218893.0;;152.81;77.07;66.31;11.71;6157;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;28/12/2021 00:00;222394360;86990;6184480;560;103288626;40402;2872314;26;139;;;;;;;;;;;;;;;tests performed;329861730.0;166062249.0;142965728.0;25758909.0;850365.0;153.2;77.13;66.4;11.96;6157;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;29/12/2021 00:00;222462760;68400;6185340;860;103320394;31768;2872713;399;142;;;;;;;;;;;;;;;tests performed;330718457.0;166143380.0;143282084.0;26219623.0;856727.0;153.6;77.16;66.55;12.18;6157;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;30/12/2021 00:00;222547060;84300;6187050;1710;103359546;39152;2873508;794;145;;;;;;;;;;;;;;;tests performed;331164041.0;166185628.0;143398692.0;26507937.0;445584.0;153.81;77.18;66.6;12.31;6157;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;31/12/2021 00:00;222638340;91280;6188170;1120;10340194;42394;2874028;52;148;;;;;;;;;66100617.0;;308411;;;;tests performed;331273910.0;166195505.0;143436012.0;26571077.0;109869.0;153.86;77.19;66.62;12.34;6157;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;666455.6;24.27;15.83;31095383
BRA;South America;Brazil;01/01/2022 00:00;222772390;134050;6189840;1670;103464198;62258;2874803;776;151;;;;;;;;;;;;;;;tests performed;331292259.0;166199307.0;143441284.0;26580353.0;18349.0;153.87;77.19;66.62;12.34;4707;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;02/01/2022 00:00;222875210;102820;6190560;720;103511952;47754;2875138;334;155;;;;;;;;;;;;;;;tests performed;331335826.0;166206716.0;143462401.0;26595450.0;43567.0;153.89;77.19;66.63;12.35;4707;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;03/01/2022 00:00;222915070;39860;6191050;490;103530464;18513;2875365;228;159;;;;;;;;;;;;;;;tests performed;332076818.0;166320650.0;143723393.0;27021302.0;740992.0;154.23;77.25;66.75;12.55;4706;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;04/01/2022 00:00;222932280;17210;6191330;280;103538457;7993;2875495;13;163;;;;;;;;;;;;;;;tests performed;332903332.0;166426973.0;143762375.0;27644424.0;826514.0;154.61;77.3;66.77;12.84;4706;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;05/01/2022 00:00;223050780;118500;6192090;760;103593493;55036;2875848;353;166;;;;;;;;;;;;;;;tests performed;333627875.0;166475764.0;143877220.0;28208100.0;724543.0;154.95;77.32;66.82;13.1;4705;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;06/01/2022 00:00;223238370;187590;6193840;1750;103680617;87124;2876661;813;168;;;;;;;;;;;;;;;tests performed;;;;;;;;;;4705;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;07/01/2022 00:00;223511040;272670;6195130;1290;103807256;126639;287726;599;17;;;;;;;;;;;;;;;tests performed;;;;;;;;;;4705;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;08/01/2022 00:00;223869300;358260;6196410;1280;103973646;16639;2877855;594;17;;;;;;;;;;;;;;;tests performed;;;;;;;;;;4705;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;09/01/2022 00:00;224502220;632920;6198220;1810;104267599;293953;2878695;841;169;;;;;;;;;;;;;;;tests performed;335742922.0;166618516.0;144380523.0;29681866.0;;155.93;77.38;67.06;13.79;4703;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;10/01/2022 00:00;224995250;493030;6199370;1150;104496581;228982;287923;534;169;;;;;;;;;;;;;;;tests performed;336825920.0;166713275.0;144723824.0;30328376.0;1082998.0;156.44;77.43;67.22;14.09;4702;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
BRA;South America;Brazil;11/01/2022 00:00;225239070;243820;6199810;440;10460982;11324;2879434;204;168;;;;;;;;;;;;;;;tests performed;337655171.0;166769657.0;144866950.0;30964122.0;829251.0;156.82;77.45;67.28;14.38;4701;2504;335;8552;506;14103452;3.4;177961;811;10.1;17.9;;22;7588;765;2153135040;;;;
